Date,Time range,Day,Arts and Social Sciences,Chemistry,Education,Medical,Physics,Queen's Building,Wills Memorial,Beacon House,Brambles and Hawthorns,Grace Reeves,Senate House
2024-03-02, 14:00-14:59, Saturday ,43.2192648922687,,,,,23.214285714285715,35.52397868561279,44.46854663774403,,14.615384615384617,13.793103448275861
2024-03-02, 15:00-15:59, Saturday ,,,,9.090909090909092,,28.57142857142857,43.69449378330373,,,,
2024-03-02, 16:00-16:59, Saturday ,51.07731305449936,,,,,24.404761904761905,37.12255772646537,57.04989154013015,,23.076923076923077,14.798850574712644
2024-03-02, 19:00-19:59, Saturday ,,,,,,,,21.475054229934923,,,
2024-03-02, 20:00-20:59, Saturday ,29.784537389100123,,,,,,,,,,
2024-03-02, 21:00-21:59, Saturday ,22.433460076045627,,,,,,,12.147505422993492,,,
2024-03-02, 22:00-22:59, Saturday ,15.842839036755388,,,,,,,,,,
2024-03-02, 23:00-23:59, Saturday ,8.238276299112801,,,,,,,,,,
2024-03-03, 00:00-00:59, Sunday   ,8.238276299112801,,,,,,,,,,
2024-03-03, 01:00-01:59, Sunday   ,7.224334600760455,,,,,,,,,,
2024-03-03, 03:00-03:59, Sunday   ,2.2813688212927756,,,,,,,,,,
2024-03-03, 04:00-04:59, Sunday   ,1.7743979721166032,,,,,,,,,,
2024-03-03, 05:00-05:59, Sunday   ,1.1406844106463878,,,,,,,,,,
2024-03-03, 06:00-06:59, Sunday   ,1.0139416983523446,,,,,,,,,,
2024-03-03, 09:00-09:59, Sunday   ,6.083650190114068,,,,,,,3.470715835140998,,,
2024-03-03, 11:00-11:59, Sunday   ,21.926489226869457,,,,,11.30952380952381,15.808170515097691,17.787418655097614,,,7.183908045977011
2024-03-03, 12:00-12:59, Sunday   ,,,,6.4393939393939394,,23.214285714285715,32.326820603907635,39.04555314533623,,,
2024-03-03, 13:00-13:59, Sunday   ,,,,,,,46.89165186500888,32.53796095444685,,,
2024-03-03, 14:00-14:59, Sunday   ,55.259822560202785,,,12.878787878787879,,33.92857142857143,,61.60520607375272,,13.846153846153847,19.396551724137932
2024-03-03, 15:00-15:59, Sunday   ,,,,12.121212121212121,,30.952380952380953,54.88454706927176,,,,
2024-03-03, 16:00-16:59, Sunday   ,70.21546261089988,,,10.606060606060606,,33.33333333333333,49.37833037300178,58.35140997830802,,21.53846153846154,22.126436781609197
2024-03-03, 19:00-19:59, Sunday   ,53.865652724968314,,,,,,,26.68112798264642,,,
2024-03-03, 20:00-20:59, Sunday   ,43.85297845373891,,,,,,,,,,
2024-03-03, 21:00-21:59, Sunday   ,,,,,,,,16.702819956616054,,,
2024-03-03, 23:00-23:59, Sunday   ,21.926489226869457,,,,,,,,,,
2024-03-04, 00:00-00:59, Monday   ,13.941698352344739,,,,,,,,,,
2024-03-04, 01:00-01:59, Monday   ,11.660329531051964,,,,,,,,,,
2024-03-04, 02:00-02:59, Monday   ,5.7034220532319395,,,,,,,,,,
2024-03-04, 03:00-03:59, Monday   ,4.942965779467681,,,,,,,,,,
2024-03-04, 04:00-04:59, Monday   ,4.689480354879595,,,,,,,,,,
2024-03-04, 07:00-07:59, Monday   ,2.2813688212927756,,,,,,,,,,
2024-03-04, 09:00-09:59, Monday   ,38.149556400506974,,6.521739130434782,15.909090909090908,,24.404761904761905,10.301953818827709,28.199566160520607,2.3474178403755865,13.846153846153847,5.890804597701149
2024-03-04, 10:00-10:59, Monday   ,,28.57142857142857,,,16.666666666666664,,,,,,
2024-03-04, 11:00-11:59, Monday   ,59.569074778200246,,46.73913043478261,19.696969696969695,,92.26190476190477,62.522202486678516,82.4295010845987,23.474178403755868,,33.04597701149425
2024-03-04, 14:00-14:59, Monday   ,89.60709759188846,64.93506493506493,53.2608695652174,71.21212121212122,,78.57142857142857,79.57371225577265,,26.291079812206576,,19.54022988505747
2024-03-04, 15:00-15:59, Monday   ,,,,,58.620689655172406,,,,,,
2024-03-04, 16:00-16:59, Monday   ,65.27249683143219,,40.21739130434783,46.21212121212121,58.620689655172406,,74.77797513321492,68.11279826464208,35.68075117370892,70.0,36.92528735632184
2024-03-04, 17:00-17:59, Monday   ,,31.601731601731604,32.608695652173914,,,56.547619047619044,62.34458259325044,,,,
2024-03-04, 18:00-18:59, Monday   ,,6.926406926406926,14.130434782608695,32.95454545454545,,32.142857142857146,42.45115452930728,,,,
2024-03-04, 19:00-19:59, Monday   ,31.55893536121673,,,6.8181818181818175,,19.642857142857142,33.214920071047956,34.273318872017356,2.3474178403755865,,
2024-03-04, 20:00-20:59, Monday   ,37.38910012674271,,,5.681818181818182,,13.095238095238097,25.399644760213143,,,,
2024-03-04, 21:00-21:59, Monday   ,41.825095057034225,,,2.272727272727273,,,11.012433392539965,,,,
2024-03-04, 22:00-22:59, Monday   ,36.88212927756654,,,,,,,,,,
2024-03-04, 23:00-23:59, Monday   ,35.99493029150824,,,,,,,,,,
2024-03-05, 00:00-00:59, Tuesday  ,17.870722433460077,,,,,,,,,,
2024-03-05, 01:00-01:59, Tuesday  ,9.252217997465145,,,,,,,,,,
2024-03-05, 02:00-02:59, Tuesday  ,3.67553865652725,,,,,,,,,,
2024-03-05, 03:00-03:59, Tuesday  ,3.4220532319391634,,,,,,,,,,
2024-03-05, 04:00-04:59, Tuesday  ,2.1546261089987326,,,,,,,,,,
2024-03-05, 05:00-05:59, Tuesday  ,2.1546261089987326,,,,,,,,,,
2024-03-05, 07:00-07:59, Tuesday  ,2.4081115335868186,,,,,,,,,,
2024-03-05, 09:00-09:59, Tuesday  ,,,14.130434782608695,5.303030303030303,,14.285714285714285,13.676731793960922,9.761388286334057,,17.692307692307693,
2024-03-05, 10:00-10:59, Tuesday  ,,32.03463203463203,,,5.172413793103448,,,,11.737089201877934,,11.063218390804598
2024-03-05, 11:00-11:59, Tuesday  ,49.049429657794676,,29.347826086956523,39.015151515151516,,87.5,60.03552397868561,60.73752711496746,24.88262910798122,37.69230769230769,34.195402298850574
2024-03-05, 14:00-14:59, Tuesday  ,62.3574144486692,78.78787878787878,46.73913043478261,54.166666666666664,,89.28571428571429,,77.44034707158352,43.66197183098591,76.15384615384615,38.793103448275865
2024-03-05, 15:00-15:59, Tuesday  ,,,,,56.32183908045977,,,,,,
2024-03-05, 16:00-16:59, Tuesday  ,58.55513307984791,52.81385281385281,44.565217391304344,,46.55172413793103,80.35714285714286,68.73889875666075,78.74186550976138,26.76056338028169,49.23076923076923,19.82758620689655
2024-03-05, 17:00-17:59, Tuesday  ,,35.064935064935064,,36.74242424242424,18.39080459770115,60.11904761904761,59.50266429840142,,,,
2024-03-05, 18:00-18:59, Tuesday  ,,14.71861471861472,,16.28787878787879,12.068965517241379,39.285714285714285,39.786856127886324,,,,
2024-03-05, 19:00-19:59, Tuesday  ,52.47148288973384,,,12.121212121212121,,14.880952380952381,36.234458259325045,32.32104121475054,3.286384976525822,,10.344827586206897
2024-03-05, 20:00-20:59, Tuesday  ,38.91001267427123,,,4.924242424242424,,,23.978685612788635,,,,
2024-03-05, 21:00-21:59, Tuesday  ,41.191381495564,,,2.272727272727273,,,16.518650088809945,,,,
2024-03-05, 22:00-22:59, Tuesday  ,33.460076045627375,,,,,,,,,,
2024-03-05, 23:00-23:59, Tuesday  ,25.09505703422053,,,,,,,,,,
2024-03-06, 01:00-01:59, Wednesday,7.858048162230672,,,,,,,,,,
2024-03-06, 02:00-02:59, Wednesday,4.689480354879595,,,,,,,,,,
2024-03-06, 03:00-03:59, Wednesday,4.055766793409378,,,,,,,,,,
2024-03-06, 04:00-04:59, Wednesday,4.055766793409378,,,,,,,,,,
2024-03-06, 06:00-06:59, Wednesday,2.915082382762991,,,,,,,,,,
2024-03-06, 07:00-07:59, Wednesday,2.788339670468948,,,,,,,,,,
2024-03-06, 09:00-09:59, Wednesday,21.799746514575414,,8.695652173913043,10.984848484848484,,22.023809523809522,13.321492007104796,15.61822125813449,5.164319248826291,,10.057471264367816
2024-03-06, 10:00-10:59, Wednesday,,26.83982683982684,,,17.81609195402299,,,,,23.076923076923077,
2024-03-06, 11:00-11:59, Wednesday,56.527249683143225,,16.304347826086957,,,60.71428571428571,40.852575488454704,41.21475054229935,30.046948356807512,50.0,29.74137931034483
2024-03-06, 12:00-12:59, Wednesday,,,,,,,,,,,
2024-03-06, 14:00-14:59, Wednesday,66.03295310519644,,38.04347826086957,25.757575757575758,40.229885057471265,74.40476190476191,74.60035523978685,75.92190889370933,44.13145539906103,49.23076923076923,37.787356321839084
2024-03-06, 15:00-15:59, Wednesday,,,,,,,,,,,
2024-03-06, 16:00-16:59, Wednesday,73.63751584283904,36.79653679653679,43.47826086956522,35.60606060606061,32.18390804597701,71.42857142857143,64.29840142095915,79.39262472885032,32.863849765258216,54.61538461538461,33.90804597701149
2024-03-06, 17:00-17:59, Wednesday,,,53.2608695652174,20.075757575757574,21.839080459770116,55.952380952380956,56.48312611012434,,,,
2024-03-06, 18:00-18:59, Wednesday,,12.121212121212121,13.043478260869565,14.772727272727273,10.344827586206897,26.190476190476193,34.280639431616336,,,,
2024-03-06, 19:00-19:59, Wednesday,33.33333333333333,,,5.681818181818182,,14.285714285714285,24.68916518650089,42.73318872017354,1.4084507042253522,,11.494252873563218
2024-03-06, 20:00-20:59, Wednesday,,,,3.4090909090909087,,11.30952380952381,15.985790408525755,,,,
2024-03-06, 21:00-21:59, Wednesday,,,,2.272727272727273,,10.119047619047619,8.348134991119005,25.16268980477224,,,
2024-03-07, 00:00-00:59, Thursday ,11.660329531051964,,,,,,,,,,
2024-03-07, 01:00-01:59, Thursday ,8.99873257287706,,,,,,,,,,
2024-03-07, 02:00-02:59, Thursday ,6.083650190114068,,,,,,,,,,
2024-03-07, 03:00-03:59, Thursday ,3.041825095057034,,,,,,,,,,
2024-03-07, 04:00-04:59, Thursday ,2.6615969581749046,,,,,,,,,,
2024-03-07, 05:00-05:59, Thursday ,1.9011406844106464,,,,,,,,,,
2024-03-07, 06:00-06:59, Thursday ,1.7743979721166032,,,,,,,,,,
2024-03-07, 07:00-07:59, Thursday ,3.041825095057034,,,,,,,,,,
2024-03-07, 09:00-09:59, Thursday ,20.405576679340935,,7.608695652173914,6.8181818181818175,,18.452380952380953,,19.305856832971802,3.755868544600939,,4.885057471264368
2024-03-07, 10:00-10:59, Thursday ,,16.017316017316016,,,12.643678160919542,,15.985790408525755,,,,
2024-03-07, 11:00-11:59, Thursday ,,,26.08695652173913,18.560606060606062,,66.07142857142857,46.714031971580816,48.37310195227766,19.718309859154928,35.38461538461539,14.224137931034484
2024-03-07, 12:00-12:59, Thursday ,,,,,,,,,,,
2024-03-07, 14:00-14:59, Thursday ,58.30164765525983,,,34.84848484848485,34.48275862068966,70.23809523809523,70.51509769094139,78.52494577006507,25.352112676056336,,36.206896551724135
2024-03-07, 15:00-15:59, Thursday ,,72.2943722943723,,,,,,,,,
2024-03-07, 16:00-16:59, Thursday ,56.14702154626109,,40.21739130434783,,39.08045977011494,78.57142857142857,69.9822380106572,84.1648590021692,35.2112676056338,59.23076923076923,34.91379310344828
2024-03-07, 17:00-17:59, Thursday ,,29.004329004329005,29.347826086956523,20.075757575757574,20.689655172413794,57.14285714285714,50.08880994671403,,,,
2024-03-07, 18:00-18:59, Thursday ,,8.225108225108226,15.217391304347828,,7.471264367816093,29.761904761904763,47.06927175843694,,,,
2024-03-07, 19:00-19:59, Thursday ,33.33333333333333,,,9.469696969696969,,,27.708703374777976,31.887201735357916,3.755868544600939,,10.344827586206897
2024-03-07, 20:00-20:59, Thursday ,32.31939163498099,,,5.303030303030303,,7.142857142857142,11.900532859680284,,,,
2024-03-07, 21:00-21:59, Thursday ,29.150823827629914,,,2.6515151515151514,,,13.321492007104796,18.004338394793926,,,
2024-03-07, 22:00-22:59, Thursday ,24.96831432192649,,,,,,,,,,
2024-03-07, 23:00-23:59, Thursday ,22.56020278833967,,,,,,,,,,
2024-03-08, 00:00-00:59, Friday   ,18.75792141951838,,,,,,,,,,
2024-03-08, 01:00-01:59, Friday   ,13.307984790874524,,,,,,,,,,
2024-03-08, 02:00-02:59, Friday   ,8.238276299112801,,,,,,,,,,
2024-03-08, 03:00-03:59, Friday   ,2.1546261089987326,,,,,,,,,,
2024-03-08, 04:00-04:59, Friday   ,1.6476552598225602,,,,,,,,,,
2024-03-08, 05:00-05:59, Friday   ,1.1406844106463878,,,,,,,,,,
2024-03-08, 06:00-06:59, Friday   ,0.7604562737642585,,,,,,,,,,
2024-03-08, 07:00-07:59, Friday   ,1.0139416983523446,,,,,,,,,,
2024-03-08, 09:00-09:59, Friday   ,15.842839036755388,,10.869565217391305,4.924242424242424,,12.5,,,3.755868544600939,,7.183908045977011
2024-03-08, 10:00-10:59, Friday   ,,14.71861471861472,,,11.494252873563218,,,,,19.230769230769234,
2024-03-08, 11:00-11:59, Friday   ,42.839036755386566,,,,,64.88095238095238,33.03730017761989,,,40.0,
2024-03-08, 12:00-12:59, Friday   ,,,38.04347826086957,,,,,,,,
2024-03-08, 14:00-14:59, Friday   ,57.54119138149556,,45.65217391304348,34.46969696969697,,76.19047619047619,64.47602131438721,,30.985915492957744,51.53846153846153,33.189655172413794
2024-03-08, 15:00-15:59, Friday   ,,48.917748917748916,,,36.7816091954023,,,,,,
2024-03-08, 16:00-16:59, Friday   ,60.329531051964516,37.66233766233766,52.17391304347826,21.21212121212121,,74.40476190476191,,65.72668112798264,9.389671361502346,,8.477011494252872
2024-03-08, 17:00-17:59, Friday   ,,22.51082251082251,25.0,20.075757575757574,13.218390804597702,49.404761904761905,38.01065719360569,,,,
2024-03-08, 18:00-18:59, Friday   ,,9.090909090909092,15.217391304347828,13.636363636363635,,27.380952380952383,31.438721136767317,,,,
2024-03-08, 19:00-19:59, Friday   ,28.010139416983527,,,4.166666666666666,,11.30952380952381,15.452930728241562,17.136659436008678,3.286384976525822,,10.775862068965516
2024-03-08, 20:00-20:59, Friday   ,,,,2.6515151515151514,,4.166666666666666,13.676731793960922,,,,
2024-03-08, 21:00-21:59, Friday   ,,,,,,5.357142857142857,6.216696269982238,5.42299349240781,,,
2024-03-08, 23:00-23:59, Friday   ,21.292775665399237,,,,,,,,,,
2024-03-09, 00:00-00:59, Saturday ,8.745247148288973,,,,,,,,,,
2024-03-09, 01:00-01:59, Saturday ,3.2953105196451205,,,,,,,,,,
2024-03-09, 02:00-02:59, Saturday ,0.25348542458808615,,,,,,,,,,
2024-03-09, 03:00-03:59, Saturday ,0.25348542458808615,,,,,,,,,,
2024-03-09, 04:00-04:59, Saturday ,0.25348542458808615,,,,,,,,,,
2024-03-09, 05:00-05:59, Saturday ,,,,,,,,,,,
2024-03-09, 06:00-06:59, Saturday ,0.25348542458808615,,,,,,,,,,
2024-03-09, 07:00-07:59, Saturday ,0.7604562737642585,,,,,,,,,,
2024-03-09, 09:00-09:59, Saturday ,5.4499366286438535,,,,,,,,,,2.1551724137931036
2024-03-09, 10:00-10:59, Saturday ,16.09632446134347,,,,,,,,,,
2024-03-09, 11:00-11:59, Saturday ,,,,4.166666666666666,,16.666666666666664,19.36056838365897,23.644251626898047,,,
2024-03-09, 12:00-12:59, Saturday ,,,,12.121212121212121,,36.904761904761905,33.214920071047956,38.611713665943604,,,
2024-03-09, 13:00-13:59, Saturday ,,,,,,,43.16163410301954,,,,
2024-03-09, 14:00-14:59, Saturday ,49.80988593155893,,,15.151515151515152,,,,55.31453362255966,,15.384615384615385,18.67816091954023
2024-03-09, 15:00-15:59, Saturday ,,,,16.28787878787879,,,57.726465364120784,,,,
2024-03-09, 16:00-16:59, Saturday ,60.96324461343473,,,16.28787878787879,,38.095238095238095,51.68738898756661,49.240780911062906,,21.53846153846154,
2024-03-09, 19:00-19:59, Saturday ,38.91001267427123,,,,,,,31.019522776572668,,,
2024-03-09, 20:00-20:59, Saturday ,19.64512040557668,,,,,,,,,,
2024-03-09, 21:00-21:59, Saturday ,19.898605830164765,,,,,,,13.015184381778742,,,
2024-03-09, 22:00-22:59, Saturday ,15.082382762991129,,,,,,,,,,
2024-03-09, 23:00-23:59, Saturday ,13.941698352344739,,,,,,,,,,
2024-03-10, 00:00-00:59, Sunday   ,9.632446134347274,,,,,,,,,,
2024-03-10, 01:00-01:59, Sunday   ,8.61850443599493,,,,,,,,,,
2024-03-10, 02:00-02:59, Sunday   ,7.984790874524715,,,,,,,,,,
2024-03-10, 03:00-03:59, Sunday   ,5.830164765525982,,,,,,,,,,
2024-03-10, 04:00-04:59, Sunday   ,4.055766793409378,,,,,,,,,,
2024-03-10, 05:00-05:59, Sunday   ,1.0139416983523446,,,,,,,,,,
2024-03-10, 06:00-06:59, Sunday   ,0.8871989860583016,,,,,,,,,,
2024-03-10, 07:00-07:59, Sunday   ,0.6337135614702154,,,,,,,,,,
2024-03-10, 09:00-09:59, Sunday   ,9.37896070975919,,,,,,,5.42299349240781,,,
2024-03-10, 11:00-11:59, Sunday   ,25.728770595690747,,,4.545454545454546,,10.714285714285714,16.873889875666073,20.390455531453362,,12.307692307692308,7.471264367816093
2024-03-10, 12:00-12:59, Sunday   ,,,,9.090909090909092,,20.238095238095237,,34.273318872017356,,12.307692307692308,
2024-03-10, 14:00-14:59, Sunday   ,57.54119138149556,,,13.257575757575758,,20.833333333333336,54.88454706927176,59.436008676789584,,25.384615384615383,16.666666666666664
2024-03-10, 15:00-15:59, Sunday   ,,,,12.5,,28.57142857142857,49.200710479573715,,,39.23076923076923,
2024-03-10, 16:00-16:59, Sunday   ,68.06083650190115,,,11.742424242424242,,28.57142857142857,,52.060737527114966,,,19.10919540229885
2024-03-10, 19:00-19:59, Sunday   ,51.71102661596958,,,,,,,27.765726681127983,,,
2024-03-10, 20:00-20:59, Sunday   ,45.12040557667934,,,,,,,,,,
2024-03-10, 21:00-21:59, Sunday   ,47.655259822560204,,,,,,,6.724511930585683,,,
2024-03-10, 22:00-22:59, Sunday   ,27.122940430925226,,,,,,,,,,
2024-03-10, 23:00-23:59, Sunday   ,23.574144486692013,,,,,,,,,,
2024-03-11, 00:00-00:59, Monday   ,13.561470215462613,,,,,,,,,,
2024-03-11, 01:00-01:59, Monday   ,10.392902408111533,,,,,,,,,,
2024-03-11, 02:00-02:59, Monday   ,6.337135614702155,,,,,,,,,,
2024-03-11, 03:00-03:59, Monday   ,3.929024081115336,,,,,,,,,,
2024-03-11, 04:00-04:59, Monday   ,3.041825095057034,,,,,,,,,,
2024-03-11, 05:00-05:59, Monday   ,2.4081115335868186,,,,,,,,,,
2024-03-11, 07:00-07:59, Monday   ,2.4081115335868186,,,,,,,,,,
2024-03-11, 09:00-09:59, Monday   ,25.982256020278832,18.181818181818183,4.3478260869565215,15.530303030303031,,,9.946714031971581,,1.8779342723004695,,4.454022988505748
2024-03-11, 10:00-10:59, Monday   ,,45.45454545454545,,,16.091954022988507,,,,,,
2024-03-11, 11:00-11:59, Monday   ,56.527249683143225,,,42.04545454545455,,72.61904761904762,47.60213143872114,,25.821596244131456,40.0,32.758620689655174
2024-03-11, 13:00-13:59, Monday   ,,,,,,,,,,48.46153846153846,
2024-03-11, 14:00-14:59, Monday   ,78.8339670468948,,57.608695652173914,64.01515151515152,,101.19047619047619,76.73179396092362,,24.88262910798122,,27.155172413793103
2024-03-11, 15:00-15:59, Monday   ,,69.26406926406926,,54.92424242424242,63.2183908045977,,,,,50.76923076923077,
2024-03-11, 16:00-16:59, Monday   ,83.39670468948034,44.58874458874459,56.52173913043478,,61.49425287356321,82.14285714285714,,72.45119305856834,30.985915492957744,,32.4712643678161
2024-03-11, 17:00-17:59, Monday   ,,19.480519480519483,,32.196969696969695,23.563218390804597,66.66666666666666,53.108348134991125,,,,
2024-03-11, 18:00-18:59, Monday   ,,3.896103896103896,,25.37878787878788,11.494252873563218,40.476190476190474,41.207815275310836,,7.511737089201878,,11.925287356321839
2024-03-11, 19:00-19:59, Monday   ,45.12040557667934,,,15.530303030303031,,,25.044404973357015,42.950108459869845,,,
2024-03-11, 20:00-20:59, Monday   ,45.247148288973385,,,9.848484848484848,,,16.163410301953817,,,,
2024-03-11, 21:00-21:59, Monday   ,46.51457541191382,,,,,,9.946714031971581,20.607375271149674,,,
2024-03-11, 22:00-22:59, Monday   ,44.61343472750317,,,,,,,,,,
2024-03-11, 23:00-23:59, Monday   ,35.10773130544994,,,,,,,,,,
2024-03-12, 00:00-00:59, Tuesday  ,19.011406844106464,,,,,,,,,,
2024-03-12, 01:00-01:59, Tuesday  ,10.519645120405578,,,,,,,,,,
2024-03-12, 02:00-02:59, Tuesday  ,4.562737642585551,,,,,,,,,,
2024-03-12, 03:00-03:59, Tuesday  ,2.027883396704689,,,,,,,,,,
2024-03-12, 04:00-04:59, Tuesday  ,1.6476552598225602,,,,,,,,,,
2024-03-12, 05:00-05:59, Tuesday  ,2.915082382762991,,,,,,,,,,
2024-03-12, 06:00-06:59, Tuesday  ,2.915082382762991,,,,,,,,,,
2024-03-12, 07:00-07:59, Tuesday  ,2.6615969581749046,,,,,,,,,,
2024-03-12, 09:00-09:59, Tuesday  ,,,,9.469696969696969,,15.476190476190476,12.788632326820604,25.16268980477224,11.737089201877934,10.76923076923077,15.373563218390803
2024-03-12, 10:00-10:59, Tuesday  ,,,,,31.60919540229885,,,,,,
2024-03-12, 11:00-11:59, Tuesday  ,60.96324461343473,,,32.57575757575758,,,43.16163410301954,59.00216919739696,12.206572769953052,52.307692307692314,19.82758620689655
2024-03-12, 12:00-12:59, Tuesday  ,,66.66666666666666,,,,,,,,,
2024-03-12, 14:00-14:59, Tuesday  ,,,48.91304347826087,53.03030303030303,,89.88095238095238,70.33747779751333,71.8004338394794,93.42723004694837,69.23076923076923,41.235632183908045
2024-03-12, 15:00-15:59, Tuesday  ,,55.41125541125541,,,52.87356321839081,,,,,,
2024-03-12, 16:00-16:59, Tuesday  ,79.72116603295311,44.58874458874459,38.04347826086957,,47.701149425287355,73.21428571428571,64.65364120781527,63.55748373101952,30.51643192488263,52.307692307692314,31.03448275862069
2024-03-12, 17:00-17:59, Tuesday  ,,23.809523809523807,30.434782608695656,29.924242424242426,35.63218390804598,,57.90408525754884,,,,
2024-03-12, 18:00-18:59, Tuesday  ,,5.194805194805195,21.73913043478261,24.242424242424242,18.39080459770115,36.30952380952381,38.36589698046181,,,,
2024-03-12, 19:00-19:59, Tuesday  ,40.557667934093786,,,9.848484848484848,,17.261904761904763,27.886323268206038,34.490238611713664,4.694835680751173,,9.051724137931034
2024-03-12, 20:00-20:59, Tuesday  ,41.191381495564,,,7.196969696969697,,8.928571428571429,,,,,
2024-03-12, 21:00-21:59, Tuesday  ,,,,5.303030303030303,,4.761904761904762,11.012433392539965,15.184381778741866,,,
2024-03-12, 22:00-22:59, Tuesday  ,39.92395437262358,,,,,,,,,,
2024-03-12, 23:00-23:59, Tuesday  ,36.37515842839037,,,,,,,,,,
2024-03-13, 01:00-01:59, Wednesday,10.519645120405578,,,,,,,,,,
2024-03-13, 02:00-02:59, Wednesday,6.844106463878327,,,,,,,,,,
2024-03-13, 03:00-03:59, Wednesday,4.816223067173637,,,,,,,,,,
2024-03-13, 05:00-05:59, Wednesday,2.915082382762991,,,,,,,,,,
2024-03-13, 06:00-06:59, Wednesday,2.4081115335868186,,,,,,,,,,
2024-03-13, 09:00-09:59, Wednesday,21.926489226869457,,6.521739130434782,,,25.0,14.209591474245114,27.9826464208243,4.225352112676056,,6.4655172413793105
2024-03-13, 10:00-10:59, Wednesday,,24.675324675324674,,,17.24137931034483,,,,,,
2024-03-13, 11:00-11:59, Wednesday,59.18884664131813,,14.130434782608695,44.696969696969695,,65.47619047619048,45.825932504440495,56.61605206073753,15.96244131455399,27.692307692307693,26.72413793103448
2024-03-13, 12:00-12:59, Wednesday,,,,,,,,,,,
2024-03-13, 14:00-14:59, Wednesday,79.72116603295311,,,37.878787878787875,,83.92857142857143,68.20603907637656,65.94360086767897,41.31455399061033,44.61538461538462,38.2183908045977
2024-03-13, 15:00-15:59, Wednesday,,,,,55.74712643678161,,,,,,
2024-03-13, 16:00-16:59, Wednesday,74.01774397972116,42.42424242424242,,45.07575757575758,40.804597701149426,81.54761904761905,68.73889875666075,77.00650759219089,35.2112676056338,45.38461538461539,35.05747126436782
2024-03-13, 17:00-17:59, Wednesday,,28.13852813852814,22.82608695652174,32.95454545454545,21.839080459770116,57.14285714285714,44.93783303730018,,,,
2024-03-13, 18:00-18:59, Wednesday,,10.822510822510822,8.695652173913043,19.696969696969695,6.896551724137931,30.952380952380953,39.60923623445826,,,,
2024-03-13, 19:00-19:59, Wednesday,37.6425855513308,,,9.090909090909092,,15.476190476190476,23.623445825932503,32.53796095444685,5.164319248826291,,7.614942528735632
2024-03-13, 20:00-20:59, Wednesday,38.91001267427123,,,6.8181818181818175,,10.119047619047619,18.650088809946713,,,,
2024-03-13, 21:00-21:59, Wednesday,,,,2.272727272727273,,2.976190476190476,12.966252220248666,12.79826464208243,,,
2024-03-13, 22:00-22:59, Wednesday,45.627376425855516,,,,,,,,,,
2024-03-13, 23:00-23:59, Wednesday,44.740177439797215,,,,,,,,,,
2024-03-14, 02:00-02:59, Thursday ,12.167300380228136,,,,,,,,,,
2024-03-14, 03:00-03:59, Thursday ,6.844106463878327,,,,,,,,,,
2024-03-14, 04:00-04:59, Thursday ,6.083650190114068,,,,,,,,,,
2024-03-14, 05:00-05:59, Thursday ,5.196451204055767,,,,,,,,,,
2024-03-14, 07:00-07:59, Thursday ,5.069708491761723,,,,,,,,,,
2024-03-14, 09:00-09:59, Thursday ,23.067173637515843,,8.695652173913043,4.924242424242424,,18.452380952380953,13.49911190053286,37.960954446854664,5.164319248826291,,7.183908045977011
2024-03-14, 10:00-10:59, Thursday ,,22.07792207792208,,,12.643678160919542,,,,,,
2024-03-14, 11:00-11:59, Thursday ,58.04816223067174,,27.173913043478258,30.303030303030305,,63.095238095238095,,,26.291079812206576,33.84615384615385,30.31609195402299
2024-03-14, 14:00-14:59, Thursday ,50.82382762991128,,45.65217391304348,40.909090909090914,,73.21428571428571,59.68028419182948,,50.23474178403756,63.07692307692307,39.08045977011494
2024-03-14, 15:00-15:59, Thursday ,,49.78354978354979,,,48.85057471264368,,,,,,
2024-03-14, 16:00-16:59, Thursday ,72.6235741444867,37.22943722943723,34.78260869565217,,29.310344827586203,67.85714285714286,60.746003552397866,57.26681127982647,29.577464788732392,51.53846153846153,30.89080459770115
2024-03-14, 17:00-17:59, Thursday ,,15.151515151515152,25.0,37.121212121212125,23.563218390804597,45.23809523809524,49.91119005328597,,,,
2024-03-14, 18:00-18:59, Thursday ,,7.35930735930736,15.217391304347828,23.106060606060606,4.597701149425287,33.33333333333333,40.852575488454704,,,,
2024-03-14, 19:00-19:59, Thursday ,35.48795944233207,,,6.4393939393939394,,14.285714285714285,25.932504440497333,26.68112798264642,5.164319248826291,,7.040229885057471
2024-03-14, 20:00-20:59, Thursday ,,,,4.545454545454546,,,12.25577264653641,,,,
2024-03-14, 21:00-21:59, Thursday ,,,,3.0303030303030303,,12.5,8.880994671403197,9.544468546637743,,,
2024-03-15, 00:00-00:59, Friday   ,16.983523447401776,,,,,,,,,,
2024-03-15, 01:00-01:59, Friday   ,13.688212927756654,,,,,,,,,,
2024-03-15, 02:00-02:59, Friday   ,6.590621039290241,,,,,,,,,,
2024-03-15, 03:00-03:59, Friday   ,6.4638783269961975,,,,,,,,,,
2024-03-15, 04:00-04:59, Friday   ,5.4499366286438535,,,,,,,,,,
2024-03-15, 05:00-05:59, Friday   ,3.1685678073510775,,,,,,,,,,
2024-03-15, 06:00-06:59, Friday   ,1.9011406844106464,,,,,,,,,,
2024-03-15, 07:00-07:59, Friday   ,3.041825095057034,,,,,,,,,,
2024-03-15, 09:00-09:59, Friday   ,18.88466413181242,,13.043478260869565,7.575757575757576,,16.666666666666664,8.52575488454707,,0.9389671361502347,17.692307692307693,3.5919540229885056
